Location,Date,Year,Month,Day,Hour,AQI,PM2.5,PM10,O3,CO,SO2,NO2,Temperature,Humidity,AQI_Class
Delhi,2024-10-31,2024,10,31,15,202,96.28,167.01,49.08,0.72,35.35,37.04,28.1,79.1,Very_Unhealthy
Delhi,2024-10-31,2024,10,31,16,187,89.42,171.85,42.61,0.85,27.37,36.53,23.9,75.8,Unhealthy
Delhi,2024-10-31,2024,10,31,17,243,115.92,232.17,37.82,0.49,39.09,53.75,23.7,71.9,Very_Unhealthy
Delhi,2024-10-31,2024,10,31,18,277,132.17,210.09,44.38,0.7,17.47,10.95,23.4,71.1,Very_Unhealthy
Delhi,2024-10-31,2024,10,31,19,245,116.98,245.71,44.78,0.86,24.7,33.41,21.9,58.7,Very_Unhealthy
Delhi,2024-10-31,2024,10,31,20,310,147.65,259.76,33.34,0.35,5.83,24.58,15.0,50.2,Hazardous
Delhi,2024-10-31,2024,10,31,21,267,127.39,236.85,43.38,0.88,12.02,20.55,15.5,48.3,Very_Unhealthy
Delhi,2024-10-31,2024,10,31,22,229,109.45,225.07,50.39,0.87,32.15,70.81,15.0,47.8,Very_Unhealthy
Delhi,2024-10-31,2024,10,31,23,215,102.39,207.15,34.52,1.05,28.23,24.21,12.9,40.8,Very_Unhealthy
Delhi,2024-11-01,2024,11,1,0,264,126.0,235.63,27.57,1.01,9.88,28.25,15.2,37.2,Very_Unhealthy
Delhi,2024-11-01,2024,11,1,1,296,141.32,238.88,25.84,1.04,18.52,27.01,15.4,39.0,Very_Unhealthy
Delhi,2024-11-01,2024,11,1,2,257,122.81,269.69,33.06,0.35,15.45,57.23,15.3,35.0,Very_Unhealthy
Delhi,2024-11-01,2024,11,1,3,241,115.08,200.93,48.15,0.88,29.03,51.49,17.5,31.7,Very_Unhealthy
Delhi,2024-11-01,2024,11,1,4,243,116.03,238.91,51.49,0.95,35.96,67.34,16.8,38.9,Very_Unhealthy
Delhi,2024-11-01,2024,11,1,5,289,137.81,282.14,22.34,0.51,34.65,50.9,22.3,45.0,Very_Unhealthy
Delhi,2024-11-01,2024,11,1,6,254,120.97,216.96,44.77,0.95,22.1,14.62,23.0,45.8,Very_Unhealthy
Delhi,2024-11-01,2024,11,1,7,348,165.97,277.81,43.64,0.59,35.88,47.86,24.0,51.3,Hazardous
Delhi,2024-11-01,2024,11,1,8,400,190.56,344.86,38.54,0.41,14.79,42.94,27.0,53.9,Hazardous
Delhi,2024-11-01,2024,11,1,9,335,159.96,327.21,32.26,0.73,36.14,77.31,28.1,61.9,Hazardous
Delhi,2024-11-01,2024,11,1,10,318,151.73,289.51,57.48,0.41,7.19,17.16,28.5,65.8,Hazardous
Delhi,2024-11-01,2024,11,1,11,271,129.11,281.87,25.25,1.06,24.03,51.98,28.6,69.6,Very_Unhealthy
Delhi,2024-11-01,2024,11,1,12,253,120.74,190.85,52.5,0.67,25.24,24.25,29.2,72.5,Very_Unhealthy
Delhi,2024-11-01,2024,11,1,13,275,131.39,208.22,21.32,1.14,16.09,63.91,28.0,75.9,Very_Unhealthy
Delhi,2024-11-01,2024,11,1,14,272,129.6,228.58,27.09,0.9,19.66,15.1,27.4,76.3,Very_Unhealthy
Delhi,2024-11-01,2024,11,1,15,195,92.94,163.11,56.99,0.35,26.57,35.97,26.5,69.5,Unhealthy
Delhi,2024-11-01,2024,11,1,16,254,121.35,204.69,28.16,0.38,19.06,13.35,28.1,76.8,Very_Unhealthy
Delhi,2024-11-01,2024,11,1,17,305,145.42,237.8,45.22,0.51,39.03,25.9,26.4,75.3,Hazardous
Delhi,2024-11-01,2024,11,1,18,344,163.94,273.12,49.6,1.17,8.06,26.34,21.2,64.7,Hazardous
Delhi,2024-11-01,2024,11,1,19,409,195.09,334.1,24.99,0.45,27.64,38.01,21.2,55.9,Hazardous
Delhi,2024-11-01,2024,11,1,20,368,175.31,371.58,24.74,0.81,31.43,75.04,20.1,57.8,Hazardous
Delhi,2024-11-01,2024,11,1,21,400,190.57,358.68,20.59,0.44,34.34,18.85,17.4,53.7,Hazardous
Delhi,2024-11-01,2024,11,1,22,338,161.14,319.44,33.17,0.76,37.58,50.35,14.9,50.1,Hazardous
Delhi,2024-11-01,2024,11,1,23,317,151.25,266.22,32.66,0.33,24.63,60.55,19.5,44.1,Hazardous
Delhi,2024-11-02,2024,11,2,0,225,107.46,208.26,37.17,0.35,22.01,70.16,14.6,34.4,Very_Unhealthy
Delhi,2024-11-02,2024,11,2,1,258,123.14,216.23,38.92,0.44,39.77,75.66,13.8,38.6,Very_Unhealthy
Delhi,2024-11-02,2024,11,2,2,275,131.09,214.95,42.15,1.19,11.87,51.28,14.0,36.8,Very_Unhealthy
Delhi,2024-11-02,2024,11,2,3,227,108.4,237.18,45.28,0.7,32.22,71.67,17.6,39.7,Very_Unhealthy
Delhi,2024-11-02,2024,11,2,4,282,134.53,244.73,23.73,0.46,10.85,49.17,16.3,33.3,Very_Unhealthy
Delhi,2024-11-02,2024,11,2,5,293,139.57,280.61,31.43,0.35,7.2,59.15,20.1,34.2,Very_Unhealthy
Delhi,2024-11-02,2024,11,2,6,277,132.19,252.8,34.29,0.8,9.6,22.44,23.4,50.2,Very_Unhealthy
Delhi,2024-11-02,2024,11,2,7,338,161.1,266.09,26.22,0.89,23.54,33.67,26.1,46.5,Hazardous
Delhi,2024-11-02,2024,11,2,8,361,171.97,319.28,38.53,0.74,10.4,30.97,21.9,56.3,Hazardous
Delhi,2024-11-02,2024,11,2,9,354,168.99,306.58,36.99,1.15,35.87,34.29,26.7,63.1,Hazardous
Delhi,2024-11-02,2024,11,2,10,276,131.61,240.04,57.2,0.39,10.0,41.25,28.6,59.8,Very_Unhealthy
Delhi,2024-11-02,2024,11,2,11,312,148.79,265.18,38.8,0.33,7.54,56.56,27.9,65.6,Hazardous
Delhi,2024-11-02,2024,11,2,12,298,142.22,303.22,41.68,0.31,11.25,39.52,34.1,71.3,Very_Unhealthy
Delhi,2024-11-02,2024,11,2,13,251,119.73,211.58,39.82,0.93,20.19,45.14,26.8,75.8,Very_Unhealthy
Delhi,2024-11-02,2024,11,2,14,246,117.55,240.09,25.08,0.9,19.18,65.82,29.0,74.4,Very_Unhealthy
Delhi,2024-11-02,2024,11,2,15,241,114.79,196.18,31.51,0.85,11.58,75.42,23.6,76.2,Very_Unhealthy
Delhi,2024-11-02,2024,11,2,16,288,137.49,258.01,26.95,0.95,26.55,61.01,27.8,73.9,Very_Unhealthy
Delhi,2024-11-02,2024,11,2,17,299,142.81,238.04,45.23,0.48,32.56,61.41,22.7,67.4,Very_Unhealthy
Delhi,2024-11-02,2024,11,2,18,446,212.48,414.22,41.68,0.33,28.86,67.16,26.2,67.6,Hazardous
Delhi,2024-11-02,2024,11,2,19,381,181.72,354.69,59.47,1.17,29.8,74.56,20.9,57.3,Hazardous
Delhi,2024-11-02,2024,11,2,20,313,149.28,297.79,24.9,0.97,14.99,72.89,20.1,52.7,Hazardous
Delhi,2024-11-02,2024,11,2,21,445,211.96,346.12,42.75,0.64,26.31,28.02,17.0,55.0,Hazardous
Delhi,2024-11-02,2024,11,2,22,346,164.94,356.03,40.23,0.61,35.39,19.38,16.7,46.0,Hazardous
Delhi,2024-11-02,2024,11,2,23,359,171.22,372.8,42.34,0.74,22.51,56.57,14.1,40.9,Hazardous
Delhi,2024-11-03,2024,11,3,0,258,123.11,261.45,37.3,1.18,14.94,48.41,11.4,34.9,Very_Unhealthy
Delhi,2024-11-03,2024,11,3,1,270,128.68,248.7,51.6,1.0,33.76,36.35,16.7,37.0,Very_Unhealthy
Delhi,2024-11-03,2024,11,3,2,272,129.66,247.78,53.83,0.82,35.07,61.35,13.5,38.0,Very_Unhealthy
Delhi,2024-11-03,2024,11,3,3,270,128.64,267.2,31.44,0.45,12.4,23.96,17.2,32.2,Very_Unhealthy
Delhi,2024-11-03,2024,11,3,4,301,143.56,278.2,45.67,0.77,26.75,46.93,21.6,31.8,Hazardous
Delhi,2024-11-03,2024,11,3,5,271,129.35,221.6,46.99,0.54,39.85,13.65,17.2,40.8,Very_Unhealthy
Delhi,2024-11-03,2024,11,3,6,302,144.02,245.93,50.62,0.52,27.73,16.57,23.0,43.6,Hazardous
Delhi,2024-11-03,2024,11,3,7,364,173.79,363.46,32.3,1.13,36.88,14.28,25.2,49.8,Hazardous
Delhi,2024-11-03,2024,11,3,8,358,170.74,282.32,29.46,0.78,16.67,39.52,24.6,54.9,Hazardous
Delhi,2024-11-03,2024,11,3,9,367,175.02,290.48,45.13,0.55,35.11,34.6,24.5,62.8,Hazardous
Delhi,2024-11-03,2024,11,3,10,230,109.81,214.19,50.84,0.56,11.59,69.29,27.8,61.9,Very_Unhealthy
Delhi,2024-11-03,2024,11,3,11,295,140.94,309.99,59.34,0.74,20.11,24.58,29.1,73.2,Very_Unhealthy
Delhi,2024-11-03,2024,11,3,12,226,107.62,170.41,52.58,0.71,9.9,59.3,33.6,79.7,Very_Unhealthy
Delhi,2024-11-03,2024,11,3,13,254,121.38,227.8,33.7,0.8,25.24,39.53,29.3,74.9,Very_Unhealthy
Delhi,2024-11-03,2024,11,3,14,219,104.56,179.96,49.83,0.62,39.49,57.59,29.3,77.0,Very_Unhealthy
Delhi,2024-11-03,2024,11,3,15,320,152.81,231.25,26.23,0.67,22.26,26.5,30.5,72.4,Hazardous
Delhi,2024-11-03,2024,11,3,16,304,144.91,240.26,28.11,1.06,26.87,15.52,24.4,68.1,Hazardous
Delhi,2024-11-03,2024,11,3,17,318,151.64,275.52,53.26,0.55,6.87,56.32,24.0,74.1,Hazardous
Delhi,2024-11-03,2024,11,3,18,337,160.76,256.65,39.66,0.44,22.76,65.98,22.2,69.2,Hazardous
Delhi,2024-11-03,2024,11,3,19,419,199.8,405.59,23.8,0.32,7.28,32.5,17.6,63.1,Hazardous
Delhi,2024-11-03,2024,11,3,20,466,222.37,475.57,20.67,0.48,35.74,67.61,19.3,58.1,Hazardous
Delhi,2024-11-03,2024,11,3,21,390,185.99,314.52,57.85,1.11,23.85,74.6,17.6,48.6,Hazardous
Delhi,2024-11-03,2024,11,3,22,325,155.23,336.44,49.91,0.75,36.97,31.94,17.1,47.4,Hazardous
Delhi,2024-11-03,2024,11,3,23,335,159.61,328.38,23.13,0.36,13.88,36.2,16.8,43.6,Hazardous
Delhi,2024-11-04,2024,11,4,0,266,127.05,270.84,20.06,0.71,13.95,78.04,16.3,34.6,Very_Unhealthy
Delhi,2024-11-04,2024,11,4,1,203,96.77,149.09,54.78,0.46,22.26,59.55,11.9,37.0,Very_Unhealthy
Delhi,2024-11-04,2024,11,4,2,243,115.87,239.7,21.43,0.36,15.16,11.08,13.0,31.3,Very_Unhealthy
Delhi,2024-11-04,2024,11,4,3,297,141.54,277.5,23.13,1.13,37.59,52.18,14.5,33.1,Very_Unhealthy
Delhi,2024-11-04,2024,11,4,4,265,126.56,209.17,26.87,0.36,24.27,54.02,18.2,31.5,Very_Unhealthy
Delhi,2024-11-04,2024,11,4,5,314,149.69,302.98,45.71,0.81,11.27,61.98,22.7,45.3,Hazardous
Delhi,2024-11-04,2024,11,4,6,293,139.58,261.94,54.15,0.9,16.36,56.49,20.9,45.6,Very_Unhealthy
Delhi,2024-11-04,2024,11,4,7,341,162.39,265.39,22.19,0.68,31.18,71.91,25.2,48.5,Hazardous
Delhi,2024-11-04,2024,11,4,8,466,221.99,481.38,56.81,1.01,37.71,22.36,26.0,60.0,Hazardous
Delhi,2024-11-04,2024,11,4,9,397,189.18,331.44,52.0,0.55,33.98,55.39,28.5,61.0,Hazardous
Delhi,2024-11-04,2024,11,4,10,303,144.31,307.62,20.2,0.78,22.73,24.12,30.5,62.0,Hazardous
Delhi,2024-11-04,2024,11,4,11,294,140.26,306.16,59.39,1.1,9.74,23.25,31.1,76.1,Very_Unhealthy
Delhi,2024-11-04,2024,11,4,12,266,127.02,201.57,54.14,1.16,34.99,21.88,27.6,71.3,Very_Unhealthy
Delhi,2024-11-04,2024,11,4,13,274,130.49,232.81,53.24,0.66,11.63,11.8,29.2,73.0,Very_Unhealthy
Delhi,2024-11-04,2024,11,4,14,267,127.43,241.09,32.89,0.41,37.06,20.3,30.1,68.9,Very_Unhealthy
Delhi,2024-11-04,2024,11,4,15,284,135.28,212.95,33.26,0.46,12.18,23.31,27.5,80.7,Very_Unhealthy
Delhi,2024-11-04,2024,11,4,16,264,125.73,193.47,28.08,0.41,38.31,67.84,25.6,71.6,Very_Unhealthy
Delhi,2024-11-04,2024,11,4,17,369,175.89,328.31,43.06,0.51,11.28,25.36,26.9,65.7,Hazardous
Delhi,2024-11-04,2024,11,4,18,331,157.93,287.84,50.16,0.64,31.85,59.11,22.0,68.6,Hazardous
Delhi,2024-11-04,2024,11,4,19,387,184.62,397.22,30.32,0.97,5.97,14.46,17.3,55.9,Hazardous
Delhi,2024-11-04,2024,11,4,20,391,186.66,280.56,37.03,0.59,38.11,29.92,20.5,56.3,Hazardous
Delhi,2024-11-04,2024,11,4,21,418,199.2,381.93,41.79,0.93,16.68,27.85,17.6,48.1,Hazardous
Delhi,2024-11-04,2024,11,4,22,302,143.9,275.37,52.76,0.93,19.55,17.29,16.5,39.8,Hazardous
Delhi,2024-11-04,2024,11,4,23,312,148.65,302.23,37.58,0.68,35.61,25.75,15.3,43.3,Hazardous
Delhi,2024-11-05,2024,11,5,0,252,120.41,191.82,55.3,0.6,31.73,13.51,14.0,41.8,Very_Unhealthy
Delhi,2024-11-05,2024,11,5,1,262,125.07,246.79,49.03,0.95,32.58,67.09,15.4,31.8,Very_Unhealthy
Delhi,2024-11-05,2024,11,5,2,256,122.22,222.06,24.12,0.41,23.89,15.06,15.4,34.8,Very_Unhealthy
Delhi,2024-11-05,2024,11,5,3,255,121.79,205.25,56.47,1.12,22.22,37.39,17.4,36.9,Very_Unhealthy
Delhi,2024-11-05,2024,11,5,4,263,125.55,237.83,59.06,0.48,30.57,63.02,19.6,39.6,Very_Unhealthy
Delhi,2024-11-05,2024,11,5,5,263,125.64,255.07,34.72,0.67,17.17,41.98,23.1,48.6,Very_Unhealthy
Delhi,2024-11-05,2024,11,5,6,306,146.13,304.17,43.81,0.44,6.2,32.89,22.8,40.5,Hazardous
Delhi,2024-11-05,2024,11,5,7,381,181.87,290.55,53.23,0.48,33.72,64.26,21.0,53.8,Hazardous
Delhi,2024-11-05,2024,11,5,8,371,177.01,273.93,54.54,0.51,28.7,78.2,26.8,49.7,Hazardous
Delhi,2024-11-05,2024,11,5,9,355,169.37,267.15,53.3,0.88,14.04,45.99,26.9,56.9,Hazardous
Delhi,2024-11-05,2024,11,5,10,303,144.34,262.29,45.15,0.59,38.29,73.77,25.4,65.5,Hazardous
Delhi,2024-11-05,2024,11,5,11,275,131.22,237.12,27.79,0.7,21.32,48.87,31.1,71.7,Very_Unhealthy
Delhi,2024-11-05,2024,11,5,12,286,136.35,217.75,26.77,1.07,12.35,33.91,29.1,73.9,Very_Unhealthy
Delhi,2024-11-05,2024,11,5,13,249,118.79,179.81,43.07,0.66,39.64,79.69,29.2,69.9,Very_Unhealthy
Delhi,2024-11-05,2024,11,5,14,279,133.07,245.22,53.4,0.49,36.26,54.86,28.2,72.0,Very_Unhealthy
Delhi,2024-11-05,2024,11,5,15,322,153.65,278.38,44.81,0.92,35.1,67.43,25.6,73.5,Hazardous
Delhi,2024-11-05,2024,11,5,16,283,135.14,281.29,54.85,0.77,29.36,67.01,25.0,70.8,Very_Unhealthy
Delhi,2024-11-05,2024,11,5,17,282,134.5,262.35,20.98,1.16,10.39,73.84,26.3,59.2,Very_Unhealthy
Delhi,2024-11-05,2024,11,5,18,337,160.5,260.61,53.82,1.04,31.97,51.19,22.1,66.4,Hazardous
Delhi,2024-11-05,2024,11,5,19,333,159.05,275.58,42.74,0.39,20.49,75.11,21.0,60.4,Hazardous
Delhi,2024-11-05,2024,11,5,20,417,198.98,376.09,31.25,0.31,31.01,37.51,13.5,58.6,Hazardous
Delhi,2024-11-05,2024,11,5,21,385,183.74,319.83,24.54,0.32,27.34,49.77,20.9,44.3,Hazardous
Delhi,2024-11-05,2024,11,5,22,380,181.24,331.74,25.11,1.01,37.31,64.07,15.6,48.9,Hazardous
Delhi,2024-11-05,2024,11,5,23,356,169.77,363.33,39.92,0.99,10.87,64.42,13.0,38.5,Hazardous
Delhi,2024-11-06,2024,11,6,0,265,126.37,230.11,21.03,0.86,39.43,60.09,15.7,42.5,Very_Unhealthy
Delhi,2024-11-06,2024,11,6,1,255,121.68,195.12,55.43,0.31,26.8,14.21,14.4,34.2,Very_Unhealthy
Delhi,2024-11-06,2024,11,6,2,261,124.29,268.99,40.04,1.0,30.18,41.23,14.9,29.9,Very_Unhealthy
Delhi,2024-11-06,2024,11,6,3,238,113.61,239.43,43.03,0.41,17.61,66.39,16.3,39.4,Very_Unhealthy
Delhi,2024-11-06,2024,11,6,4,247,117.7,227.17,22.8,1.04,34.51,35.71,18.6,37.1,Very_Unhealthy
Delhi,2024-11-06,2024,11,6,5,269,128.11,200.75,40.22,0.41,29.97,63.38,17.4,42.1,Very_Unhealthy
Delhi,2024-11-06,2024,11,6,6,323,153.94,269.33,57.75,0.75,29.24,52.95,22.2,43.8,Hazardous
Delhi,2024-11-06,2024,11,6,7,303,144.68,292.96,41.5,0.54,15.94,40.33,25.1,47.7,Hazardous
Delhi,2024-11-06,2024,11,6,8,421,200.51,365.97,41.32,0.32,26.18,31.84,25.8,54.6,Hazardous
Delhi,2024-11-06,2024,11,6,9,349,166.66,280.71,49.79,0.51,13.74,75.55,30.7,67.4,Hazardous
Delhi,2024-11-06,2024,11,6,10,316,150.56,278.54,52.89,0.75,24.11,62.39,31.3,63.3,Hazardous
Delhi,2024-11-06,2024,11,6,11,299,142.49,224.69,49.81,1.07,23.27,27.51,26.1,67.1,Very_Unhealthy
Delhi,2024-11-06,2024,11,6,12,261,124.61,249.16,50.44,0.34,11.91,32.81,31.0,80.6,Very_Unhealthy
Delhi,2024-11-06,2024,11,6,13,249,118.88,212.4,38.37,0.81,36.67,29.7,26.8,72.6,Very_Unhealthy
Delhi,2024-11-06,2024,11,6,14,227,108.44,237.37,30.52,0.75,10.55,63.05,26.9,71.5,Very_Unhealthy
Delhi,2024-11-06,2024,11,6,15,264,125.89,218.63,57.5,0.46,37.41,48.81,29.6,70.3,Very_Unhealthy
Delhi,2024-11-06,2024,11,6,16,258,122.92,225.74,36.49,0.88,26.7,72.86,24.8,67.7,Very_Unhealthy
Delhi,2024-11-06,2024,11,6,17,338,161.28,320.2,30.2,1.1,27.19,59.4,24.8,73.8,Hazardous
Delhi,2024-11-06,2024,11,6,18,333,158.96,299.81,37.95,1.15,35.08,71.26,21.7,62.5,Hazardous
Delhi,2024-11-06,2024,11,6,19,365,173.95,360.83,22.3,1.03,18.93,41.52,21.5,65.7,Hazardous
Delhi,2024-11-06,2024,11,6,20,442,210.91,389.82,47.83,0.82,25.24,14.01,18.5,50.9,Hazardous
Delhi,2024-11-06,2024,11,6,21,421,200.84,405.52,50.35,1.03,39.51,65.96,16.8,50.8,Hazardous
Delhi,2024-11-06,2024,11,6,22,353,168.31,284.86,57.15,0.78,33.69,79.48,14.5,46.9,Hazardous
Delhi,2024-11-06,2024,11,6,23,320,152.85,263.23,22.79,0.8,26.07,49.05,14.2,42.5,Hazardous
Delhi,2024-11-07,2024,11,7,0,266,126.96,199.06,48.28,0.31,35.19,54.73,12.9,36.7,Very_Unhealthy
Delhi,2024-11-07,2024,11,7,1,257,122.69,193.26,33.92,0.32,32.68,37.55,12.2,33.0,Very_Unhealthy
Delhi,2024-11-07,2024,11,7,2,258,122.93,252.86,39.1,0.63,30.49,17.21,16.7,34.1,Very_Unhealthy
Delhi,2024-11-07,2024,11,7,3,236,112.63,190.9,29.52,1.18,22.62,19.0,14.2,38.2,Very_Unhealthy
Delhi,2024-11-07,2024,11,7,4,283,135.21,248.99,28.18,0.35,13.95,19.99,19.3,39.2,Very_Unhealthy
Delhi,2024-11-07,2024,11,7,5,234,111.78,233.96,54.61,0.92,22.33,31.47,19.9,37.5,Very_Unhealthy
Delhi,2024-11-07,2024,11,7,6,256,122.29,258.84,22.94,0.61,26.13,67.92,23.2,43.3,Very_Unhealthy
Delhi,2024-11-07,2024,11,7,7,311,148.16,292.71,51.13,1.0,9.22,33.81,23.2,48.7,Hazardous
Delhi,2024-11-07,2024,11,7,8,401,191.17,318.63,31.83,0.55,25.67,21.49,25.7,54.6,Hazardous
Delhi,2024-11-07,2024,11,7,9,318,151.81,284.94,57.84,1.19,38.69,27.46,27.5,61.8,Hazardous
Delhi,2024-11-07,2024,11,7,10,333,158.62,336.42,41.67,0.82,30.72,45.07,29.6,60.4,Hazardous
Delhi,2024-11-07,2024,11,7,11,311,148.33,239.84,24.82,1.17,26.34,16.48,31.5,73.0,Hazardous
Delhi,2024-11-07,2024,11,7,12,252,120.32,205.85,36.19,0.97,35.23,25.42,28.3,72.8,Very_Unhealthy
Delhi,2024-11-07,2024,11,7,13,216,103.31,215.79,54.06,0.91,35.14,42.74,27.5,64.3,Very_Unhealthy
Delhi,2024-11-07,2024,11,7,14,265,126.27,240.66,50.06,1.02,21.29,16.7,30.7,81.9,Very_Unhealthy
Delhi,2024-11-07,2024,11,7,15,218,104.0,170.42,30.3,1.06,10.8,70.27,29.2,76.0,Very_Unhealthy
Delhi,2024-11-07,2024,11,7,16,211,100.95,188.13,43.01,0.81,12.43,23.68,25.8,68.8,Very_Unhealthy
Delhi,2024-11-07,2024,11,7,17,230,109.64,214.34,53.74,1.15,15.13,41.12,25.3,65.2,Very_Unhealthy
Delhi,2024-11-07,2024,11,7,18,342,162.94,280.78,36.93,0.36,39.7,75.9,21.4,62.8,Hazardous
Delhi,2024-11-07,2024,11,7,19,446,212.85,329.98,56.78,0.53,7.49,31.33,22.7,59.6,Hazardous
Delhi,2024-11-07,2024,11,7,20,397,189.15,394.55,53.22,0.34,31.36,78.06,19.3,50.8,Hazardous
Delhi,2024-11-07,2024,11,7,21,371,176.93,279.48,22.48,0.86,16.05,32.06,16.2,46.5,Hazardous
Delhi,2024-11-07,2024,11,7,22,439,209.46,369.77,52.39,0.58,38.6,56.54,17.5,46.0,Hazardous
Delhi,2024-11-07,2024,11,7,23,325,154.86,318.19,55.27,0.36,33.11,57.02,13.8,43.1,Hazardous
Delhi,2024-11-08,2024,11,8,0,279,133.25,204.68,20.28,0.98,23.8,61.4,12.9,36.1,Very_Unhealthy
Delhi,2024-11-08,2024,11,8,1,209,99.61,156.38,55.26,0.78,34.99,15.23,12.1,38.2,Very_Unhealthy
Delhi,2024-11-08,2024,11,8,2,245,117.12,255.45,50.4,0.61,27.62,22.01,13.6,32.1,Very_Unhealthy
Delhi,2024-11-08,2024,11,8,3,258,122.9,236.68,38.03,0.46,36.07,22.95,14.8,41.3,Very_Unhealthy
Delhi,2024-11-08,2024,11,8,4,256,122.33,194.91,32.47,0.83,11.77,77.01,18.9,30.0,Very_Unhealthy
Delhi,2024-11-08,2024,11,8,5,243,115.88,200.51,28.69,0.8,6.05,66.52,20.7,40.6,Very_Unhealthy
Delhi,2024-11-08,2024,11,8,6,283,135.21,233.38,47.79,1.09,38.27,74.46,24.3,43.2,Very_Unhealthy
Delhi,2024-11-08,2024,11,8,7,333,158.96,330.66,53.44,0.5,24.26,16.23,24.7,45.7,Hazardous
Delhi,2024-11-08,2024,11,8,8,273,130.17,219.23,27.25,0.34,9.26,74.58,27.2,54.0,Very_Unhealthy
Delhi,2024-11-08,2024,11,8,9,355,169.29,297.92,56.41,0.56,18.27,63.12,26.9,61.5,Hazardous
Delhi,2024-11-08,2024,11,8,10,237,113.25,226.44,52.21,1.18,18.96,54.39,28.3,62.4,Very_Unhealthy
Delhi,2024-11-08,2024,11,8,11,240,114.44,212.26,54.95,1.16,30.34,54.72,32.2,65.9,Very_Unhealthy
Delhi,2024-11-08,2024,11,8,12,212,101.34,161.96,39.93,1.04,34.54,22.47,29.0,77.1,Very_Unhealthy
Delhi,2024-11-08,2024,11,8,13,227,108.52,163.79,20.15,0.34,29.59,40.29,28.1,74.0,Very_Unhealthy
Delhi,2024-11-08,2024,11,8,14,244,116.42,201.88,27.12,0.89,39.68,51.56,30.0,76.7,Very_Unhealthy
Delhi,2024-11-08,2024,11,8,15,258,123.09,233.78,50.05,0.6,21.03,48.82,29.1,73.2,Very_Unhealthy
Delhi,2024-11-08,2024,11,8,16,323,154.19,314.35,35.31,1.03,24.09,45.53,27.6,73.3,Hazardous
Delhi,2024-11-08,2024,11,8,17,303,144.76,256.52,37.8,0.37,12.08,31.79,25.9,67.3,Hazardous
Delhi,2024-11-08,2024,11,8,18,353,168.22,272.63,28.16,0.52,29.82,60.47,27.8,65.6,Hazardous
Delhi,2024-11-08,2024,11,8,19,402,191.89,387.97,50.09,1.06,38.76,39.55,18.9,57.2,Hazardous
Delhi,2024-11-08,2024,11,8,20,473,225.49,408.8,30.36,1.2,25.8,22.05,16.5,57.8,Hazardous
Delhi,2024-11-08,2024,11,8,21,410,195.71,344.34,28.37,0.7,10.49,51.94,17.7,48.0,Hazardous
Delhi,2024-11-08,2024,11,8,22,371,176.88,267.77,36.05,0.64,8.86,13.74,14.4,41.9,Hazardous
Delhi,2024-11-08,2024,11,8,23,273,130.12,205.05,40.33,1.06,26.37,63.06,17.3,40.0,Very_Unhealthy
Delhi,2024-11-09,2024,11,9,0,237,113.19,218.51,47.48,0.77,19.42,26.41,11.9,43.2,Very_Unhealthy
Delhi,2024-11-09,2024,11,9,1,243,115.9,223.02,38.94,0.74,24.09,77.09,13.2,35.7,Very_Unhealthy
Delhi,2024-11-09,2024,11,9,2,243,115.92,253.05,36.72,1.04,19.38,47.88,18.5,29.7,Very_Unhealthy
Delhi,2024-11-09,2024,11,9,3,286,136.6,238.58,43.38,0.56,12.26,67.32,14.8,29.8,Very_Unhealthy
Delhi,2024-11-09,2024,11,9,4,295,140.93,288.11,27.75,0.97,12.69,16.8,17.8,36.8,Very_Unhealthy
Delhi,2024-11-09,2024,11,9,5,262,125.09,189.06,58.61,1.04,14.57,53.76,16.2,41.6,Very_Unhealthy
Delhi,2024-11-09,2024,11,9,6,272,129.76,259.93,34.64,0.42,22.11,11.21,20.6,48.2,Very_Unhealthy
Delhi,2024-11-09,2024,11,9,7,312,148.99,305.58,57.69,0.66,24.67,13.7,25.2,45.2,Hazardous
Delhi,2024-11-09,2024,11,9,8,428,204.15,360.09,43.52,0.46,23.11,53.6,24.7,60.9,Hazardous
Delhi,2024-11-09,2024,11,9,9,365,173.96,353.3,48.27,1.05,20.67,54.07,28.8,62.2,Hazardous
Delhi,2024-11-09,2024,11,9,10,335,159.99,283.24,56.66,1.1,10.53,19.29,28.5,62.6,Hazardous
Delhi,2024-11-09,2024,11,9,11,299,142.75,290.12,40.57,0.91,27.21,66.1,29.0,60.5,Very_Unhealthy
Delhi,2024-11-09,2024,11,9,12,210,100.02,210.92,53.76,0.37,19.75,59.7,26.3,73.9,Very_Unhealthy
Delhi,2024-11-09,2024,11,9,13,244,116.48,251.06,40.84,0.39,34.23,54.76,29.6,68.3,Very_Unhealthy
Delhi,2024-11-09,2024,11,9,14,235,112.1,196.02,36.18,1.11,38.43,48.98,26.5,77.9,Very_Unhealthy
Delhi,2024-11-09,2024,11,9,15,258,122.86,258.31,44.54,1.07,19.49,16.59,30.1,74.9,Very_Unhealthy
Delhi,2024-11-09,2024,11,9,16,295,140.92,298.04,55.16,0.89,26.12,49.78,24.0,70.8,Very_Unhealthy
Delhi,2024-11-09,2024,11,9,17,322,153.67,277.16,54.59,0.31,15.55,15.27,24.8,76.1,Hazardous
Delhi,2024-11-09,2024,11,9,18,379,180.91,351.03,51.73,0.91,5.58,32.52,21.0,65.7,Hazardous
